vintage,age,dependents,city,customer_nw_category,branch_code,current_balance,previous_month_end_balance,average_monthly_balance_prevQ,average_monthly_balance_prevQ2,current_month_credit,previous_month_credit,current_month_debit,previous_month_debit,current_month_balance,previous_month_balance,days_since_last_transaction,gender_Male,occupation_retired,occupation_salaried,occupation_self_employed,occupation_student
2226,17,0.0,1111.0,1,2649,3831.93,3831.93,3693.68,3355.88,0.63,286.34,0.63,0.63,3831.93,3702.89,1552,True,False,False,False,True
2302,64,2.0,623.0,3,318,3964.06,8557.69,9465.22,7283.97,0.16,0.16,3039.96,2502.91,7775.83,9753.33,1595,True,False,False,True,False
2065,67,0.0,1388.0,1,42,99.57,65.14,1466.97,569.68,107.29,7934.4,0.14,7860.3,94.82,578.88,1531,True,False,False,True,False
1838,33,0.0,409.0,3,1659,1562.41,1260.71,1713.78,1184.28,20500.01,571.44,19832.34,390.55,2228.62,1485.37,1516,True,False,False,True,False
2194,80,0.0,531.0,3,573,3277.4,3252.53,3128.85,2952.24,24.9,24.9,0.03,0.03,3277.4,3090.62,1535,True,True,False,False,False
2102,68,0.0,15.0,3,48,1570.09,1207.53,2052.0,2663.84,0.09,0.09,1257.23,2255.4,1837.7,1721.56,1640,True,False,False,True,False
2305,70,0.0,15.0,2,49,2813.33,3004.05,4457.37,5982.57,0.69,0.69,214.97,0.69,2955.43,3004.05,1587,False,False,False,True,False
1885,70,0.0,834.0,1,8,1172.45,1388.4,3555.99,7177.67,36394.93,245.8,35214.73,500.44,2335.05,3991.83,1510,False,False,False,True,False
2275,70,0.0,409.0,3,193,1441.12,1856.62,3093.92,2696.68,0.03,0.03,514.31,2571.46,1550.91,3819.56,1596,False,True,False,False,False
2172,81,0.0,1020.0,1,19,3326.96,5889.59,5949.17,7638.56,253.87,0.06,1478.49,627.48,4814.76,5768.14,1507,True,False,False,True,False
2148,60,0.0,623.0,2,21,45353.33,44489.85,35046.87,59593.47,2244.4,121693.78,0.11,357.26,43532.68,43412.26,1507,True,False,True,False,False
2165,27,0.0,1032.0,2,381,6333.23,5669.58,6150.45,6145.82,1114.36,521.81,643.56,793.58,5817.3,6097.84,1507,True,False,True,False,False
2108,33,0.0,649.0,2,397,4960.66,4639.15,4736.85,4609.76,643.49,0.63,321.97,0.63,4932.26,4639.15,1525,True,False,False,True,False
2248,37,0.0,1020.0,1,16,20176.33,21533.63,17605.06,16006.33,12.11,7143.11,1369.25,2416.39,20932.76,16113.23,1518,True,False,True,False,False
2403,50,0.0,1046.0,2,102,17901.34,13837.45,13835.22,16694.28,14265.65,2541.91,8482.01,1403.62,13165.65,14226.97,1512,True,False,False,True,False
2242,32,0.0,1169.0,1,188,1772.29,1772.29,1772.29,1759.2,0.33,0.33,0.33,0.33,1772.29,1772.29,1709,False,False,False,True,False
2241,72,0.0,1155.0,2,1213,754.95,1439.61,1832.0,4961.64,0.47,0.47,500.47,543.61,1109.02,1807.46,1671,True,True,False,False,False
2174,17,0.0,409.0,3,1563,2313.17,2298.89,2300.04,2284.32,14.49,0.2,0.2,0.2,2302.34,2298.89,1513,True,False,False,False,True
2175,38,3.0,749.0,2,1878,1754.6,9315.06,6619.85,-2278.51,143.81,1.36,12460.48,3325.27,2833.05,8209.35,1514,True,False,True,False,False
1607,64,0.0,1020.0,2,240,1230.36,2898.93,4318.2,740.96,0.07,0.07,1682.93,2421.5,1530.76,3531.26,1597,True,False,False,True,False
2295,58,3.0,995.0,2,1318,7034.48,8985.75,6648.94,4465.48,0.61,560.19,1990.6,743.54,7316.81,7183.57,1545,True,False,False,True,False
2088,82,0.0,1020.0,2,322,1810.81,1825.38,1934.43,2093.57,0.06,0.06,14.63,178.2,1821.86,1970.09,1787,True,True,False,False,False
2331,77,2.0,15.0,2,299,17513.04,4107.46,12006.57,16170.17,13325.06,1416.93,1335.19,12854.76,10436.96,8639.63,1511,True,False,False,True,False
2302,39,0.0,61.0,3,2357,2287.68,771.75,1955.83,8187.02,1428.61,0.04,0.04,1428.61,1719.76,1428.44,1525,True,False,False,True,False
2415,62,0.0,1084.0,2,258,5945.5,5946.55,7323.27,3312.1,0.43,5479.23,1.49,6010.34,5945.68,6056.68,1565,False,False,False,True,False
2146,52,0.0,485.0,2,520,671.85,1333.04,2488.99,3572.63,4286.68,0.04,3601.27,854.2,2547.04,2308.32,1518,True,False,True,False,False
1983,70,1.0,623.0,2,512,1970.89,1785.18,1669.01,1089.18,0.39,0.39,0.39,0.39,1862.02,1677.34,1854,False,False,False,True,False
2361,72,0.0,1593.0,2,211,8759.55,8759.55,8951.56,19365.72,0.16,0.16,0.16,357.3,8759.55,8978.44,1691,True,True,False,False,False
1557,27,0.0,1494.0,2,67,3049.14,3049.14,4030.61,6410.0,0.21,28.79,0.21,20.7,3049.14,3056.43,1561,False,False,True,False,False
2356,65,0.0,575.0,3,1717,2375.01,3277.56,3515.73,3674.21,0.26,11829.35,914.54,12285.97,2526.68,3550.87,1542,True,False,False,True,False
2442,51,0.0,834.0,3,208,3987.95,3158.16,2815.91,1344.74,831.59,797.3,0.16,0.16,3563.03,2831.92,1507,False,False,False,True,False
2383,90,0.0,409.0,2,609,21204.2,21204.2,21253.36,20071.7,0.57,0.57,0.57,143.43,21204.2,21208.81,1652,True,False,False,True,False
2352,42,0.0,665.0,2,177,3253.95,3771.51,3509.9,3645.18,220.59,220.59,514.87,0.59,3254.74,3629.57,1507,False,False,False,True,False
2349,75,0.0,1534.0,2,63,11094.25,11379.96,11370.14,11479.35,0.34,200.14,0.34,0.34,11182.92,11431.52,1559,False,False,False,True,False
2130,64,0.0,1096.0,2,1558,12495.72,15683.58,12925.59,14940.89,0.56,7435.93,3086.27,2229.13,14568.73,12180.57,1546,False,False,False,True,False
2104,16,0.0,834.0,1,105,4419.18,4325.59,4310.63,4007.6,51.27,51.27,0.53,0.53,4409.26,4304.84,1532,True,False,False,False,True
2267,72,0.0,1138.0,3,1736,1027.17,688.07,1722.72,539.41,143.73,0.54,0.54,4429.11,768.49,2147.98,1523,True,True,False,False,False
2165,44,0.0,1020.0,2,424,3818.42,3405.25,3929.68,7401.59,717.51,721.8,101.84,5.19,3459.36,3257.68,1512,False,False,False,True,False
1721,22,0.0,834.0,2,22,2291.85,2291.85,2291.85,2152.87,0.54,0.54,0.54,0.54,2291.85,2291.85,1658,False,False,False,False,True
2301,28,0.0,1020.0,1,580,4661.95,3970.92,3869.68,1782.22,0.23,1.31,0.23,295.23,3985.32,3407.32,1542,False,False,True,False,False
1544,90,0.0,1438.0,2,528,6582.47,6582.47,5657.63,986.04,0.37,0.37,0.37,0.37,6582.47,6582.47,1576,True,False,False,True,False
1670,45,0.0,1020.0,1,2,595.16,279.84,1548.51,2660.29,4719.91,4290.43,4286.23,4286.23,839.39,1182.15,1512,False,False,True,False,False
2219,41,3.0,1020.0,3,60,4204.61,3427.5,3513.14,4555.11,358.36,329.09,3.44,286.23,3824.52,3419.7,1515,True,False,True,False,False
2151,38,0.0,762.0,2,195,8966.68,10780.95,10589.17,10947.54,0.01,0.01,1807.87,420.18,10347.09,10889.88,1681,False,False,True,False,False
1869,39,0.0,11.0,2,297,3714.63,3714.63,3549.65,3020.97,0.11,0.11,0.11,0.11,3714.63,3698.04,1577,True,False,True,False,False
2130,39,0.0,905.0,3,1320,8139.8,8139.8,8016.61,7551.43,0.24,0.24,0.24,0.24,8139.8,8139.8,1587,False,False,False,True,False
1828,69,0.0,1020.0,1,1,1575.8,1561.51,1565.13,1559.96,14.39,0.1,0.1,0.1,1572.35,1561.51,1528,True,False,False,True,False
2094,56,0.0,980.0,3,1462,3494.37,3490.94,3381.84,2126.31,0.01,0.01,0.01,0.01,3494.02,3489.3,1590,False,False,False,True,False
2444,35,0.0,146.0,3,628,1060.73,4297.95,2209.65,1188.42,926.56,1388.77,1454.08,3610.98,2112.15,4193.21,1507,True,False,True,False,False
2052,33,0.0,860.0,3,2325,14371.3,16016.78,15608.74,14085.24,0.26,0.26,1464.83,143.11,14449.5,16084.06,1689,True,False,False,True,False
2393,52,0.0,1322.0,3,2066,3387.15,2426.09,1944.56,1295.81,1664.34,0.06,0.06,208.19,2925.65,1816.86,1525,True,False,False,True,False
2061,43,0.0,623.0,2,2390,9858.97,8977.08,7967.33,7800.37,1716.34,1829.91,363.03,783.56,8518.6,7773.63,1507,True,False,True,False,False
2145,85,0.0,834.0,2,2734,2830.23,2672.36,2468.96,1829.8,87.04,87.11,186.31,143.46,2632.61,2434.86,1512,False,False,False,True,False
2291,37,3.0,743.0,3,270,3605.33,3076.7,2900.18,2095.1,528.73,223.79,0.1,0.1,3215.49,2867.44,1507,True,False,True,False,False
2200,59,1.0,334.0,1,166,48602.29,12884.86,21763.64,12255.99,187007.88,179847.25,178988.19,317399.24,18702.79,17583.64,1507,True,False,True,False,False
2331,30,0.0,409.0,2,1317,66.81,1096.56,2730.56,1143.04,700.31,699.96,1693.6,38039.28,565.13,4932.54,1510,False,False,False,True,False
2061,52,2.0,640.0,1,2919,5343.81,7669.69,6514.53,10406.78,2857.34,600.2,5183.23,620.13,4135.06,7626.18,1510,True,False,False,True,False
2350,47,0.0,1609.0,2,230,439.39,2367.96,2326.52,278.76,0.56,2143.41,2171.99,2779.43,717.23,1703.05,1539,False,False,False,True,False
1831,48,4.0,180.0,2,187,4142.62,4137.41,2620.81,3543.07,0.14,2857.29,0.14,2004.42,4141.72,1775.73,1540,True,False,False,True,False
1845,57,2.0,905.0,2,606,2560.7,2560.7,2261.17,2874.89,0.39,0.39,0.39,0.39,2560.7,2560.7,1584,True,False,False,True,False
2266,36,3.0,453.0,3,2181,2217.06,2604.82,2235.77,3076.73,14.73,293.3,373.87,650.44,2270.61,2354.53,1531,True,False,True,False,False
2371,61,0.0,803.0,2,150,4347.53,4433.3,2998.52,2200.07,0.44,0.44,95.93,404.51,4434.74,2370.23,1625,True,False,False,True,False
2359,51,2.0,15.0,1,890,31100.73,69.51,5061.71,949.97,29773.81,1035.91,3679.88,1259.82,14228.73,408.56,1515,True,False,False,True,False
2324,28,0.0,1096.0,3,2034,997.17,997.17,1857.74,3455.28,0.01,0.01,0.01,963.73,997.17,1659.52,1583,True,False,True,False,False
1802,33,0.0,1034.0,2,65,10324.28,8721.42,8147.07,8101.74,0.27,0.27,1297.97,297.56,8723.89,7040.32,1584,False,False,True,False,False
2014,64,0.0,834.0,2,478,1327.59,1899.01,2184.9,2111.23,0.04,0.04,571.47,99.69,1573.89,1910.49,1598,True,True,False,False,False
2276,44,2.0,1135.0,3,2348,1639.59,1709.85,1719.12,1979.71,0.66,0.66,70.91,70.91,1649.28,1718.91,1682,True,False,False,True,False
2384,74,0.0,1232.0,2,1796,4615.14,4900.85,4879.19,5905.13,0.43,0.43,286.14,0.43,4822.03,4900.85,1652,True,False,False,True,False
1605,47,0.0,1598.0,3,220,5359.14,4473.43,4381.66,3672.14,886.16,286.16,0.44,0.44,4741.9,4344.4,1513,True,False,True,False,False
2090,40,0.0,834.0,2,22,3003.26,2860.4,2881.71,2898.85,143.31,0.46,0.46,0.46,2880.1,2860.4,1511,True,False,True,False,False
1798,18,0.0,1597.0,3,170,1966.23,1027.65,1483.95,2711.1,1428.76,0.19,490.17,0.19,2171.84,1027.65,1534,False,False,False,False,True
2324,25,0.0,628.0,2,1999,4053.37,4053.37,4053.37,4007.91,0.21,0.21,0.21,0.21,4053.37,4053.37,1623,False,False,False,False,True
2306,47,0.0,15.0,3,956,323.25,83.25,1493.65,878.52,668.66,1342.94,428.66,0.09,617.04,1551.67,1534,False,False,False,True,False
1980,47,0.0,853.0,2,3167,5933.14,6290.28,6296.07,4126.99,0.56,0.56,357.7,0.56,6191.76,6290.28,1612,False,False,False,True,False
2177,64,0.0,1020.0,2,501,12286.86,14681.51,9937.5,10296.58,399.57,94.32,1124.15,458.31,9967.41,11322.95,1507,True,False,False,True,False
2242,43,0.0,1085.0,2,1694,3305.15,3115.55,4166.38,2467.96,1257.49,0.34,644.2,655.63,2816.8,3320.03,1514,True,False,True,False,False
2322,90,0.0,1446.0,2,726,8845.6,8848.06,4214.37,220.53,0.53,8128.73,0.53,0.53,8850.01,3090.32,1544,True,False,False,True,False
1642,44,0.0,218.0,3,963,2294.82,2067.51,2748.88,3973.76,1472.21,1225.71,1244.82,1754.32,2605.8,3113.68,1525,True,False,True,False,False
1997,25,0.0,409.0,2,1345,4101.51,4350.03,4346.27,2934.43,786.64,787.27,1034.74,673.21,4381.0,4439.32,1518,True,False,False,False,True
2254,39,0.0,575.0,1,572,8079.02,312.23,6104.23,10627.76,0.37,0.37,7764.66,37780.64,3336.48,7738.32,1647,False,False,False,True,False
2220,76,0.0,447.0,3,989,5198.55,5198.55,5198.55,5168.04,0.36,0.36,0.36,0.36,5198.55,5198.55,1831,False,False,False,True,False
2081,46,0.0,1621.0,1,50,43245.37,20456.47,21880.93,11255.07,6014.41,25697.94,0.6,2660.6,36282.02,12775.51,1513,True,False,True,False,False
1546,46,0.0,1232.0,2,52,7747.99,7747.99,7637.84,7149.02,0.6,0.6,0.6,0.6,7747.99,7735.92,1582,True,False,False,True,False
1956,30,0.0,834.0,2,712,866.53,5152.24,6568.63,10273.58,0.04,0.04,2857.19,2000.04,3871.45,5825.05,1702,True,False,False,True,False
2313,41,0.0,1096.0,3,4279,2493.61,3222.17,2692.73,3617.77,1000.43,700.43,1714.71,248.64,3197.55,3031.91,1512,True,False,False,True,False
2230,45,1.0,491.0,3,93,1132.35,5270.29,4906.46,26281.98,0.21,0.21,4404.71,11.24,3963.46,5296.24,1712,True,False,False,True,False
2176,38,0.0,1020.0,2,13,1137.4,3709.41,2164.02,3097.25,205.34,114.69,300.4,1386.11,2562.08,1795.6,1507,False,False,True,False,False
2350,29,2.0,1322.0,2,176,4621.05,3273.8,9640.36,1984.35,714.36,0.07,2499.96,13113.83,2192.77,14334.27,1531,False,False,False,True,False
2260,34,0.0,409.0,2,134,12718.43,12718.43,12718.43,11558.67,0.5,0.5,0.5,0.5,12718.43,12718.43,1643,False,False,False,True,False
2291,33,0.0,759.0,2,1982,2851.55,2880.12,3333.17,4158.25,0.37,0.37,28.94,24.48,2873.23,3093.0,1628,True,False,False,True,False
2194,37,0.0,1020.0,2,652,26.76,2807.57,3406.56,2798.25,2714.83,0.54,0.54,571.97,3756.59,3084.07,1524,False,False,False,True,False
2361,54,0.0,834.0,3,22,3860.43,2208.05,2475.71,2852.08,41.24,27.67,363.75,117.24,2738.39,2382.68,1522,True,False,True,False,False
2033,29,0.0,409.0,1,217,66110.11,65574.39,65384.5,92999.83,536.04,536.04,0.33,0.33,65851.49,65522.55,1524,False,False,False,True,False
2333,62,0.0,203.0,2,3245,1862.31,1862.31,10031.76,8322.07,0.17,50933.33,0.17,57428.74,1862.31,19875.25,1537,False,True,False,False,False
2123,57,0.0,1020.0,3,1357,2673.06,4308.06,3661.4,222.77,0.07,5460.07,1635.07,3285.79,3056.75,6145.75,1566,True,False,False,True,False
1847,63,0.0,1144.0,3,2194,5635.44,7160.81,7967.66,4588.35,871.83,0.4,2143.26,1428.97,6605.92,7581.15,1532,True,False,False,True,False
1670,66,4.0,460.0,3,2301,4019.06,2513.77,2680.52,2101.4,1714.76,143.33,209.47,209.47,3108.91,2531.18,1514,False,False,False,True,False
2182,43,0.0,334.0,3,390,1519.51,1954.37,1859.44,2162.25,0.41,0.41,435.27,0.41,1534.51,1954.37,1779,True,False,True,False,False
2086,63,0.0,1648.0,2,2941,2434.41,2434.41,2397.92,2156.14,0.04,0.04,0.04,107.19,2434.41,2473.12,1577,True,False,True,False,False
1924,47,0.0,531.0,2,975,74.18,105.68,9084.38,790.81,143.56,8110.9,32.2,27676.87,102.68,7104.74,1531,True,False,True,False,False
2091,83,0.0,1096.0,2,43,9078.47,8993.12,8981.58,10878.38,50.43,26.94,0.54,0.54,9026.69,8982.95,1520,True,True,False,False,False
1730,35,0.0,224.0,1,137,1617.3,1523.64,1476.37,1416.99,163.48,148.54,0.21,0.21,1528.93,1466.6,1507,True,False,False,True,False
2235,40,0.0,409.0,1,1317,5072.16,5584.24,9202.85,24745.03,0.11,0.11,512.19,0.11,5346.14,5584.24,1570,True,False,False,True,False
2255,90,0.0,409.0,3,922,2691.19,2707.93,2704.5,2753.37,0.43,0.43,13.29,0.43,2697.65,2707.93,1668,False,False,False,True,False
2206,47,2.0,531.0,2,975,10916.24,11028.88,10429.74,9192.39,0.17,1514.46,0.17,40.42,11007.23,10518.42,1546,True,False,True,False,False
2113,35,0.0,1232.0,3,148,10744.03,11449.5,11199.84,10653.7,0.33,0.33,705.8,0.33,10792.69,11449.5,1594,True,False,True,False,False
2194,56,0.0,146.0,3,1373,10290.21,9938.57,9676.74,8152.23,357.56,0.41,1.13,0.41,10167.65,9890.65,1526,True,False,False,True,False
2141,31,0.0,388.0,2,170,7411.93,7571.45,7573.2,8002.54,0.51,0.51,0.51,0.51,7411.93,7571.45,1740,True,False,False,True,False
2126,44,0.0,1589.0,1,33,13576.45,18146.35,29843.54,57882.77,2488.14,15226.15,36752.09,21724.34,22907.69,22293.22,1507,False,False,False,True,False
2170,90,0.0,1315.0,2,250,7761.0,494.39,1963.32,3025.24,15835.63,1172.87,357.59,1078.94,5037.66,345.99,1512,True,False,False,True,False
1499,40,0.0,491.0,1,93,595.18,995.11,19507.46,45600.1,0.63,0.63,400.56,8685.99,636.55,18204.56,1646,True,False,False,True,False
1313,50,1.0,1020.0,2,2,15524.5,16128.43,20075.77,10733.67,726.01,8234.54,786.36,5714.93,15430.69,16221.07,1521,False,False,False,True,False
2234,38,0.0,656.0,2,653,2733.53,2775.66,2880.23,2738.46,3.81,0.19,292.74,285.9,2874.53,2886.88,1518,True,False,True,False,False
1641,34,0.0,623.0,3,2019,579.55,14289.93,13977.31,18996.24,33098.37,1937.23,41196.1,1175.27,6942.85,13730.25,1511,True,False,False,True,False
2102,42,4.0,575.0,3,1717,6251.45,5749.66,5363.5,3878.65,857.16,1428.59,301.63,791.13,5862.77,5493.63,1519,True,False,False,True,False
1103,47,0.0,146.0,2,3635,1034.02,4243.19,2197.58,7031.98,0.07,0.07,0.07,0.07,2905.23,3359.19,1601,False,False,True,False,False
2182,55,0.0,531.0,3,3,4128.2,4128.2,4162.76,4456.93,0.56,0.56,0.56,0.56,4128.2,4128.2,1622,True,False,True,False,False
2126,33,3.0,931.0,2,1594,3828.66,4986.1,6388.29,4784.55,2.71,187.52,1354.41,6825.5,4397.9,7717.78,1516,True,False,False,True,False
2339,35,0.0,834.0,2,349,9868.76,542.06,2976.1,3407.54,135.79,0.7,0.7,2857.84,3125.96,2389.83,1517,False,False,False,True,False
1976,50,0.0,15.0,3,305,4859.17,4298.15,4296.96,6446.46,643.43,14.86,147.71,0.57,4349.3,4291.17,1510,False,False,False,True,False
2187,37,0.0,1183.0,2,1393,1585.28,4442.42,4491.15,5831.55,0.5,0.5,2857.64,0.5,3851.29,4442.42,1601,True,False,False,True,False
1932,43,0.0,623.0,2,1021,3636.29,2184.57,2473.44,11285.24,2147.04,0.48,247.44,571.27,2581.41,2435.92,1516,True,False,False,True,False
1304,51,0.0,1096.0,1,90,2251.69,3900.64,1690.14,3058.8,1429.11,14479.83,2857.69,19.9,2525.0,1290.4,1514,True,False,True,False,False
2188,36,0.0,1181.0,3,2643,6128.43,6128.43,6128.43,6093.81,0.49,0.49,0.49,0.49,6128.43,6128.43,1694,False,False,False,True,False
987,50,3.0,630.0,1,21,90224.05,88618.1,81108.03,68730.62,16.21,0.2,1714.49,1749.94,87739.26,86796.79,1528,True,False,True,False,False
1778,72,0.0,953.0,3,470,616.61,1641.87,1455.08,1147.72,47.45,0.29,1071.71,222.43,1090.33,1667.86,1510,True,True,False,False,False
2228,43,0.0,1494.0,2,251,588.19,1941.13,1667.32,580.96,0.43,2114.71,791.71,888.3,1146.42,1708.35,1542,False,False,False,True,False
2142,42,0.0,221.0,3,3705,5596.09,6102.79,5951.1,4681.27,310.7,91.13,788.83,22.11,5593.57,6045.48,1518,True,False,False,True,False
2333,77,0.0,1232.0,2,52,4876.71,1790.96,3736.76,3351.62,5714.56,458.3,2428.84,935.17,6184.86,2175.43,1535,True,False,False,True,False
1910,48,2.0,491.0,3,2074,2379.26,2379.26,2339.9,2395.07,0.17,214.46,0.17,0.17,2379.26,2310.14,1556,False,False,False,True,False
1782,44,0.0,1020.0,2,592,1960.9,2369.7,1883.52,5328.6,0.53,0.82,2422.83,2101.76,1359.68,2011.72,1545,True,False,True,False,False
1813,78,0.0,1477.0,3,415,1492.97,1492.97,1490.68,1471.48,0.63,0.63,0.63,0.63,1492.97,1492.97,1820,True,False,True,False,False
2379,45,0.0,235.0,2,733,4753.41,4753.41,4737.75,4645.44,0.63,0.63,0.63,0.63,4753.41,4753.41,1722,True,False,False,True,False
2369,24,0.0,1181.0,3,2851,4340.52,4471.15,2849.53,3476.17,71.96,7.33,202.59,2424.23,4353.12,1722.08,1534,True,False,False,True,False
2128,57,0.0,1020.0,1,376,1130.2,1128.5,5874.88,1203.75,21929.64,21477.53,14760.06,14407.53,3956.11,5854.39,1512,False,False,True,False,False
1963,66,0.0,1525.0,2,1077,3479.99,3365.71,3426.38,5605.63,114.3,0.01,0.01,81.84,3389.35,3442.26,1513,False,False,False,True,False
2184,78,0.0,1096.0,1,32,35513.25,34723.47,36043.9,41357.56,8987.67,6448.46,7481.39,10117.65,35477.47,34461.74,1507,False,False,False,True,False
1874,42,2.0,334.0,3,1861,1810.95,1964.54,2009.01,2061.48,0.63,0.63,1654.14,858.03,2105.97,2116.88,1575,True,False,True,False,False
1709,70,0.0,491.0,2,93,6956.28,7975.93,7515.86,6578.15,337.11,457.1,2680.57,1080.31,7673.52,7800.87,1514,False,False,False,True,False
2167,27,0.0,337.0,3,3104,1324.29,1538.58,2169.16,2966.94,72.0,900.57,286.29,2460.86,1319.36,2000.97,1525,True,False,False,True,False
2176,22,0.0,513.0,2,216,10628.17,536.0,3036.71,2112.2,10245.61,1929.03,153.44,5513.31,2673.12,2305.36,1510,False,False,False,False,True
2165,58,0.0,996.0,3,1209,2288.18,2291.46,2291.23,2191.13,0.06,0.06,0.06,0.06,2290.78,2291.46,1633,False,False,False,True,False
2295,34,0.0,1111.0,2,1223,1113.92,399.64,13129.92,21691.66,714.79,0.5,0.5,21429.07,572.05,16989.5,1514,False,False,True,False,False
2198,46,1.0,531.0,2,88,21103.92,22102.28,21185.9,4221.49,1.11,0.9,530.28,522.16,21515.95,22466.34,1513,True,False,False,True,False
2319,59,0.0,1020.0,1,19,8206.59,2247.41,3736.76,2963.43,6764.06,478.3,498.53,1080.01,6230.89,1978.02,1507,False,False,False,True,False
1542,29,0.0,387.0,3,1743,3760.35,3760.35,3759.62,3734.83,0.6,0.6,0.6,0.6,3760.35,3760.35,1791,False,False,False,True,False
1619,41,0.0,409.0,2,92,1428.89,1428.89,1734.99,1160.26,574.6,1096.13,0.31,0.31,1547.7,1975.72,1527,False,False,False,True,False
2019,29,0.0,623.0,1,521,6768.91,2115.07,15434.95,9106.83,43096.4,4211.97,38442.56,50057.69,6542.38,9647.23,1512,False,False,False,True,False
1673,46,0.0,1020.0,3,15,2824.23,2539.28,1506.58,2078.76,0.11,0.11,1449.61,1280.7,1434.57,1296.98,1598,True,False,True,False,False
1898,46,2.0,1589.0,2,384,10312.9,3165.57,4023.71,4216.25,7500.56,0.54,353.23,258.24,8226.05,3219.68,1527,True,False,False,True,False
2303,61,0.0,623.0,1,317,3212.18,10776.73,11983.96,10888.38,17554.46,5390.17,51428.66,16362.49,6542.49,16876.04,1511,False,False,False,True,False
2008,50,0.0,328.0,3,1968,12547.55,13290.4,10633.67,13124.29,2857.7,0.56,12857.7,0.56,9609.62,13290.4,1531,True,False,True,False,False
2436,37,0.0,1020.0,2,291,84.7,3389.63,2753.55,2893.67,321.59,321.59,3626.51,24.56,1929.32,3325.71,1531,False,False,False,True,False
2249,30,0.0,492.0,2,1414,4429.28,5315.0,5957.57,368.38,0.16,0.16,885.87,2263.56,4837.16,7056.21,1590,True,False,False,True,False
1990,56,0.0,1111.0,2,1292,20299.51,13923.47,15399.02,15313.44,6507.44,1171.73,133.66,1891.34,17065.84,14317.69,1521,True,False,False,True,False
2211,46,0.0,1388.0,3,1293,17256.63,16208.16,15462.91,14128.34,0.54,16.76,298.39,1303.13,15896.71,15570.35,1539,True,False,True,False,False
2354,48,2.0,575.0,3,1202,10967.75,1662.78,3609.5,1899.29,1428.7,8071.56,2129.59,7087.1,7866.44,2324.26,1517,True,False,True,False,False
2459,44,0.0,579.0,2,192,528.38,1909.29,1544.99,1156.73,0.26,0.26,2809.75,0.26,815.73,1909.29,1687,True,False,True,False,False
2265,43,0.0,575.0,2,558,1214.23,1621.48,2007.36,2054.92,270.09,270.09,1433.9,1602.5,1855.11,2146.06,1525,False,False,False,True,False
2031,27,0.0,1446.0,3,3410,7921.83,5595.07,5850.31,5531.46,0.56,0.56,0.56,0.56,6397.03,5595.07,1574,True,False,False,True,False
2282,31,2.0,1525.0,2,662,1318.55,3084.8,2958.53,3597.03,0.4,0.4,1698.6,68.39,2330.7,3205.48,1696,True,False,False,True,False
2120,57,0.0,273.0,2,2693,2492.71,3409.18,2027.61,8033.67,1014.94,2629.23,1873.94,82.51,2820.67,1938.55,1518,True,False,False,True,False
1886,14,0.0,60.0,2,595,2196.05,2196.05,2170.7,3797.29,0.47,357.61,0.47,0.47,2196.05,2057.8,1554,True,False,False,False,True
1910,27,0.0,623.0,2,545,8510.88,2871.54,2793.65,4613.53,0.59,22.01,1504.1,11932.67,2747.33,5152.7,1547,False,False,False,True,False
2293,67,0.0,575.0,3,44,1408.61,1284.28,1431.06,2354.22,124.54,308.24,0.21,0.21,1356.81,1222.79,1514,False,False,False,True,False
2208,34,0.0,1020.0,3,159,3277.97,3277.97,3358.98,1060.19,0.53,0.53,0.53,229.09,3277.97,3416.68,1596,False,False,False,True,False
